price,location,bedrooms,bathrooms,area,road_access,facing,floor,parking,furnish_status
120000000.0,"bhaisepati, lalitpur",10.0,6.0,1700.0,13.0,south,2.5,5,full-furnished
48000000.0,"imadol, lalitpur",8.0,5.0,1700.0,13.0,east,3.0,4,full-furnished
52500000.0,"tikathali, lalitpur",9.0,5.0,1700.0,13.0,north,3.0,4,full-furnished
32500000.0,"bhaisepati, lalitpur",4.0,4.0,2500.0,13.0,south-east,2.5,3,semi-furnished
15000000.0,"sitapaila, kathmandu",5.0,3.0,1800.0,10.0,east,3.5,3,semi-furnished
23000000.0,"sitapakha, lalitpur",6.0,4.0,1700.0,13.0,south,2.5,4,semi-furnished
42500000.0,"grande hospital, kathmandu",6.0,5.0,2500.0,20.0,south-east,2.5,5,semi-furnished
40000000.0,"grande hospital, kathmandu",6.0,4.0,2500.0,13.0,south-east,2.5,3,semi-furnished
30000000.0,"grande hospital, kathmandu",6.0,4.0,1800.0,13.0,south-east,2.5,3,semi-furnished
38500000.0,"tokha, kathmandu",7.0,5.0,2500.0,13.0,south-east,2.5,4,semi-furnished
33500000.0,"dhapasi, kathmandu",7.0,5.0,2500.0,13.0,south-east,3.5,4,semi-furnished
39000000.0,"dhapasi, kathmandu",6.0,4.0,2200.0,13.0,south-east,2.5,4,semi-furnished
51000000.0,"grande hospital, kathmandu",5.0,4.0,3000.0,13.0,north,2.5,6,semi-furnished
40000000.0,"basundhara, kathmandu",7.0,4.0,2000.0,13.0,south,3.0,4,semi-furnished
27000000.0,"basundhara, kathmandu",7.0,4.0,1800.0,13.0,south-east,2.5,4,semi-furnished
28500000.0,"nakkhu, lalitpur",4.0,4.0,1800.0,13.0,south,2.5,4,semi-furnished
70000000.0,"bansbari, kathmandu",9.0,6.0,3500.0,12.0,north-east,3.5,13,un-furnished
17000000.0,"mulpani, kathmandu",2.0,2.0,1700.0,13.0,south,1.0,3,un-furnished
32500000.0,"imadol, lalitpur",5.0,4.0,1700.0,13.0,north-east,3.0,3,full-furnished
16500000.0,"imadol, lalitpur",2.0,2.0,1700.0,13.0,south,1.0,3,semi-furnished
32500000.0,"basundhara, kathmandu",10.0,4.0,1200.0,13.0,west,3.5,3,un-furnished
33000000.0,"gongabu, kathmandu",12.0,4.0,1500.0,13.0,east,4.0,3,un-furnished
33000000.0,"mahadevtar, kathmandu",8.0,5.0,1500.0,13.0,south,3.0,3,un-furnished
22500000.0,"tikathali, lalitpur",6.0,4.0,1700.0,13.0,north-west,3.0,4,semi-furnished
61000000.0,"mid baneshwor, kathmandu",6.0,4.0,1700.0,22.0,east,3.0,4,full-furnished
29500000.0,"tikathali, lalitpur",6.0,4.0,1700.0,13.0,east,3.0,5,full-furnished
43500000.0,"imadol, lalitpur",6.0,4.0,1700.0,14.0,north-east,3.0,4,full-furnished
32500000.0,"nakhipot, lalitpur",4.0,4.0,1700.0,13.0,east,2.5,4,full-furnished
28500000.0,"nakhipot, lalitpur",4.0,3.0,1700.0,13.0,south,3.0,3,full-furnished
27000000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,south,3.0,4,un-furnished
49500000.0,"imadol, lalitpur",5.0,5.0,1196.0,13.0,north-east,3.0,4,full-furnished
22500000.0,"setipakha, lalitpur",5.0,3.0,1700.0,13.0,south,3.0,4,semi-furnished
49000000.0,"old baneshwor, kathmandu",6.0,5.0,2600.0,13.0,east,2.5,6,semi-furnished
32500000.0,"bhangal , kathmandu",6.0,5.0,1800.0,13.0,south,2.5,4,semi-furnished
22000000.0,"megha city, kathmandu",7.0,3.0,1200.0,13.0,east,2.5,3,un-furnished
32500000.0,"kusunti, lalitpur",4.0,3.0,1700.0,13.0,south,2.5,4,full-furnished
14500000.0,"chasidol, lalitpur",2.0,2.0,1700.0,13.0,south,1.0,4,full-furnished
150000000.0,"budhanilkantha, kathmandu",6.0,7.0,1700.0,13.0,south,3.0,5,full-furnished
16000000.0,"tikathali, lalitpur",3.0,1.0,700.0,12.0,south-west,1.5,3,semi-furnished
47500000.0,"imadol, lalitpur",6.0,5.0,1700.0,20.0,west,3.0,5,full-furnished
79900000.0,"battisputali, kathmandu",8.0,3.0,1500.0,16.0,south,2.5,3,un-furnished
58500000.0,"gothatar, kathmandu",10.0,10.0,1700.0,22.0,south-east,3.0,5,full-furnished
38500000.0,"kadaghari, kathmandu",6.0,4.0,1700.0,13.0,east,3.0,4,semi-furnished
35000000.0,"tej vinayak, kathmandu",5.0,3.0,1700.0,13.0,east,2.5,4,full-furnished
32500000.0,"samakhusi, kathmandu",7.0,3.0,1500.0,16.0,north-east,3.0,3,un-furnished
80000000.0,"greenhill city, kathmandu",4.0,4.0,3300.0,25.0,west,2.5,12,full-furnished
26500000.0,"tikathali, lalitpur",6.0,4.0,1700.0,13.0,south,3.0,3,full-furnished
42500000.0,"special chowk, kathmandu",6.0,4.0,1800.0,13.0,north-west,3.0,3,un-furnished
32000000.0,"imadol, lalitpur",6.0,5.0,1700.0,13.0,east,3.0,3,semi-furnished
43500000.0,"imadol, lalitpur",6.0,4.0,1700.0,14.0,north-east,3.0,5,full-furnished
90000000.0,"tahachal, kathmandu",4.0,4.0,1700.0,16.0,south,2.5,3,semi-furnished
39500000.0,"bhangal , kathmandu",6.0,4.0,1700.0,16.0,west,3.0,4,full-furnished
17500000.0,"mulpani, kathmandu",3.0,2.0,1700.0,13.0,north,1.5,4,full-furnished
10000000.0,"lubhu, lalitpur",4.0,2.0,1700.0,13.0,east,1.0,2,un-furnished
32500000.0,"kusunti, lalitpur",4.0,5.0,1700.0,13.0,south,2.5,5,full-furnished
55000000.0,"shital height, lalitpur",6.0,4.0,1700.0,20.0,south-east,3.0,3,full-furnished
39000000.0,"bhaisepati, lalitpur",6.0,6.0,1700.0,13.0,north-east,2.0,5,un-furnished
49500000.0,"imadol, lalitpur",6.0,3.0,1700.0,13.0,north,2.5,4,full-furnished
61000000.0,"new baneshwor, kathmandu",6.0,3.0,1700.0,22.0,north-east,2.5,3,full-furnished
34000000.0,"sunakothi, lalitpur",5.0,5.0,2800.0,13.0,east,3.0,6,semi-furnished
76000000.0,"budhanilkantha, kathmandu",4.0,3.0,1700.0,13.0,east,2.0,3,full-furnished
27500000.0,"tikathali, lalitpur",6.0,4.0,1700.0,13.0,south,3.5,4,un-furnished
32000000.0,"tikathali, lalitpur",6.0,4.0,1700.0,13.0,east,3.0,4,full-furnished
43500000.0,"shital height, lalitpur",6.0,4.0,1700.0,13.0,south,3.0,4,full-furnished
28500000.0,"nakhipot, lalitpur",4.0,2.0,1700.0,13.0,south,3.5,4,full-furnished
25000000.0,"nakhipot, lalitpur",4.0,2.0,1700.0,13.0,south,2.5,4,full-furnished
42000000.0,"budhanilkantha, kathmandu",6.0,3.0,1700.0,13.0,south,2.5,5,full-furnished
30000000.0,"mulpani, kathmandu",7.0,5.0,2800.0,36.0,north,3.0,6,semi-furnished
29900000.000000004,"shital height, lalitpur",6.0,4.0,2700.0,13.0,south-east,2.5,6,semi-furnished
55500000.0,"shital height, lalitpur",5.0,5.0,3200.0,20.0,north-east,2.5,7,full-furnished
14000000.0,"sanagaun, lalitpur",2.0,1.0,2200.0,13.0,east,1.5,6,semi-furnished
40000000.0,"bakhundole, lalitpur",3.0,2.0,1700.0,13.0,east,3.0,3,semi-furnished
39000000.0,"bhaisepati, lalitpur",6.0,6.0,1700.0,13.0,north-east,2.0,5,semi-furnished
26500000.0,"sai baba chowk, kathmandu",7.0,4.0,1200.0,13.0,north,3.0,3,un-furnished
16500000.0,"balkot, bhaktapur",2.0,2.0,1700.0,13.0,west,1.0,4,un-furnished
55000000.0,"imadol, lalitpur",6.0,4.0,1700.0,20.0,south-west,3.5,4,full-furnished
27500000.0,"tikathali, lalitpur",6.0,4.0,1700.0,13.0,south,3.5,4,semi-furnished
28000000.0,"sai baba chowk, kathmandu",6.0,3.0,1200.0,13.0,south,3.0,3,un-furnished
36500000.0,"bhadrakali, kathmandu",5.0,3.0,1700.0,14.0,north-east,2.5,4,full-furnished
26000000.0,"thankot, kathmandu",6.0,5.0,1800.0,14.0,east,3.0,4,semi-furnished
33000000.0,"bhaisepati, lalitpur",5.0,4.0,2655.0,22.0,south,2.5,3,semi-furnished
55000000.0,"budhanilkantha, kathmandu",4.0,4.0,2400.0,20.0,south,2.5,5,semi-furnished
24900000.000000004,"megha city, kathmandu",5.0,2.0,1200.0,13.0,south,2.5,3,un-furnished
42500000.0,"bhaisepati, lalitpur",6.0,4.0,3000.0,13.0,south-east,2.5,6,semi-furnished
32500000.0,"pepsicola, kathmandu",5.0,5.0,1700.0,26.0,south,3.0,4,un-furnished
41500000.0,"imadol, lalitpur",6.0,5.0,2900.0,13.0,north-east,2.5,4,full-furnished
29900000.000000004,"setipakha, lalitpur",6.0,4.0,2765.0,13.0,south-east,3.0,4,semi-furnished
160000000.0,"bode, bhaktapur",5.0,6.0,7000.0,20.0,north-east,2.5,8,full-furnished
43500000.0,"imadol, lalitpur",6.0,6.0,2998.0,13.0,south,3.0,6,full-furnished
39000000.0,"harisiddhi, lalitpur",5.0,6.0,3000.0,13.0,south,2.5,8,full-furnished
32500000.0,"tokha, kathmandu",5.0,3.0,1200.0,20.0,north,3.0,3,un-furnished
17500000.0,"megha city, kathmandu",2.0,1.0,1500.0,13.0,north,1.0,3,un-furnished
22500000.0,"duwakot, bhaktapur",5.0,3.0,728.0,13.0,west,2.5,4,semi-furnished
17500000.0,"mulpani, kathmandu",3.0,2.0,1700.0,12.0,north,1.5,3,un-furnished
32500000.0,"kusunti, lalitpur",4.0,5.0,1700.0,13.0,north,2.5,5,full-furnished
22500000.0,"thapagaun, kathmandu",6.0,4.0,1700.0,12.0,east,2.5,5,semi-furnished
23000000.0,"bafal, lalitpur",4.0,2.0,1700.0,16.0,north-east,2.5,4,semi-furnished
39500000.0,"ochu height, lalitpur",6.0,5.0,2800.0,13.0,north-west,3.0,6,full-furnished
25000000.0,"nakhipot, lalitpur",3.0,2.0,2200.0,20.0,east,1.5,6,semi-furnished
40000000.0,"kalanki, kathmandu",6.0,5.0,2798.0,13.0,north-east,3.5,5,full-furnished
33000000.0,"rajkulo, lalitpur",6.0,4.0,2700.0,13.0,west,2.5,6,full-furnished
22500000.0,"sirutar, bhaktapur",5.0,4.0,2200.0,13.0,south,2.5,6,semi-furnished
41000000.0,"bhangal , kathmandu",4.0,7.0,1369.0,40.0,east,4.0,6,semi-furnished
36500000.0,"tinthana, kathmandu",3.0,3.0,1550.0,16.0,north-west,1.5,2,un-furnished
64500000.0,"nakkhu, lalitpur",4.0,5.0,2650.0,13.0,north-east,2.5,3,full-furnished
28500000.0,"megha city, kathmandu",6.0,3.0,1200.0,13.0,south,2.5,3,un-furnished
29500000.0,"shital height, lalitpur",5.0,3.0,1700.0,13.0,east,3.0,4,semi-furnished
36000000.0,"tikathali, lalitpur",7.0,5.0,2898.0,13.0,south-west,2.5,4,semi-furnished
65500000.0,"imadol, lalitpur",7.0,7.0,4275.0,14.0,west,3.5,6,full-furnished
55000000.0,"sunakothi, lalitpur",7.0,5.0,1800.0,20.0,south-east,2.5,5,semi-furnished
39500000.0,"bhangal , kathmandu",6.0,4.0,1700.0,16.0,south,3.0,5,full-furnished
42500000.0,"samakhusi, kathmandu",5.0,3.0,1200.0,13.0,north-east,3.5,3,un-furnished
31500000.0,"chunikhel, kathmandu",6.0,4.0,1700.0,13.0,west,3.5,4,full-furnished
35000000.0,"sai baba chowk, kathmandu",6.0,3.0,1500.0,13.0,south,3.0,3,un-furnished
412000.0,"manbhawan, lalitpur",5.0,6.0,1700.0,16.0,south,2.5,5,semi-furnished
61000000.0,"dhapasi, kathmandu",4.0,4.0,1700.0,14.0,east,2.5,6,semi-furnished
33000000.0,"sitapaila, kathmandu",6.0,4.0,2300.0,15.0,south,2.5,6,un-furnished
50000000.0,"bhangal , kathmandu",4.0,5.0,1700.0,14.0,north,2.5,8,full-furnished
37000000.0,"dhaneshwor, kathmandu",4.0,3.0,1700.0,26.0,west,2.5,6,un-furnished
53000000.0,"suryadarshan height, kathmandu",7.0,5.0,4100.0,20.0,south,4.0,8,semi-furnished
47500000.0,"tyanglafat, kathmandu",4.0,3.0,2100.0,22.0,east,2.5,5,full-furnished
36500000.0,"bhaisepati, lalitpur",3.0,2.0,1700.0,13.0,north-east,2.5,5,full-furnished
32500000.0,"bhaisepati, lalitpur",4.0,3.0,1700.0,13.0,north-west,3.0,6,full-furnished
37000000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,south-west,3.5,6,full-furnished
23000000.0,"setipakha, lalitpur",6.0,4.0,1700.0,12.0,south,2.5,5,semi-furnished
15000000.0,"budhanilkantha, kathmandu",6.0,3.0,1200.0,13.0,south,2.0,3,un-furnished
33000000.0,"imadol, lalitpur",5.0,5.0,2998.0,12.0,north,3.5,2,full-furnished
20000000.0,"katunje, bhaktapur",3.0,3.0,1750.0,18.0,south-east,3.5,7,semi-furnished
17500000.0,"harisiddhi, lalitpur",3.0,3.0,855.0,15.0,west,2.5,3,semi-furnished
110000.00000000001,"tahachal, kathmandu",4.0,4.0,1700.0,13.0,south,2.5,3,semi-furnished
38000000.0,"hattiban, lalitpur",4.0,5.0,1700.0,13.0,south,2.5,3,semi-furnished
21000000.0,"megha city, kathmandu",5.0,3.0,1200.0,13.0,north,3.0,3,un-furnished
44500000.0,"budhanilkantha, kathmandu",6.0,5.0,1700.0,13.0,south,2.5,7,full-furnished
45000000.0,"budhanilkantha, kathmandu",4.0,4.0,1700.0,20.0,south-east,2.5,6,full-furnished
33500000.0,"chunikhel, kathmandu",6.0,4.0,1700.0,13.0,south,2.5,5,full-furnished
32500000.0,"budhanilkantha, kathmandu",6.0,5.0,1700.0,13.0,north,2.5,5,full-furnished
45000000.0,"sukedhara, kathmandu",6.0,5.0,1700.0,14.0,north,2.5,6,full-furnished
32500000.0,"sai baba chowk, kathmandu",6.0,4.0,1500.0,16.0,south-west,2.5,7,un-furnished
25500000.0,"kadaghari, kathmandu",5.0,3.0,1700.0,20.0,west,2.5,5,full-furnished
38000000.0,"satdobato, lalitpur",4.0,3.0,1700.0,13.0,south,3.0,4,semi-furnished
38000000.0,"sitapaila, kathmandu",6.0,3.0,1700.0,16.0,south,2.5,5,semi-furnished
90000000.0,"balkot, bhaktapur",6.0,4.0,1700.0,13.0,north,2.5,7,full-furnished
25000000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,east,3.0,3,full-furnished
42000000.0,"chunikhel, kathmandu",6.0,4.0,1700.0,13.0,north,3.0,5,full-furnished
45000000.0,"imadol, lalitpur",7.0,5.0,1700.0,13.0,north,3.0,5,full-furnished
150000.0,"sanepa, lalitpur",8.0,4.0,1700.0,18.0,south-east,2.5,7,un-furnished
45000000.0,"imadol, lalitpur",5.0,3.0,1700.0,20.0,south-west,3.0,4,full-furnished
29000000.0,"tikathali, lalitpur",5.0,3.0,1700.0,13.0,east,3.0,5,full-furnished
29000000.0,"tikathali, lalitpur",6.0,3.0,1700.0,13.0,north,2.5,5,full-furnished
29900000.000000004,"imadol, lalitpur",5.0,3.0,1700.0,13.0,north,2.5,4,full-furnished
95000000.0,"pepsicola, kathmandu",1.0,4.0,1700.0,26.0,south-east,3.0,4,un-furnished
60000000.0,"dillibazar, kathmandu",4.0,3.0,1700.0,20.0,west,4.0,3,full-furnished
45000000.0,"bhaisepati, lalitpur",4.0,2.0,1700.0,13.0,north,1.5,5,full-furnished
37000000.0,"bhaisepati, lalitpur",7.0,3.0,1700.0,13.0,south,2.5,7,full-furnished
40000000.0,"sundarbasti, kathmandu",7.0,5.0,1540.0,13.0,north-east,3.5,3,semi-furnished
27500000.0,"sundarbasti, kathmandu",5.0,5.0,941.0,12.0,north,2.5,3,semi-furnished
33500000.0,"baluwakhani, kathmandu",5.0,4.0,1026.0,16.0,east,3.5,3,semi-furnished
23000000.0,"special chowk, kathmandu",5.0,5.0,1026.0,13.0,south-east,2.5,3,semi-furnished
55000000.0,"shital height, lalitpur",5.0,6.0,2053.0,20.0,south-west,2.5,5,full-furnished
24500000.0,"kapan, kathmandu",7.0,5.0,1026.0,13.0,south-east,3.5,5,semi-furnished
42500000.0,"sundarbasti, kathmandu",6.0,5.0,1369.0,15.0,south-west,3.5,4,semi-furnished
45000000.0,"deuwa chowk, kathmandu",4.0,5.0,1700.0,15.0,north-east,3.5,6,semi-furnished
32500000.0,"jarankhu, kathmandu",7.0,6.0,1540.0,8.0,south,3.5,9,semi-furnished
57500000.0,"dhumbarahi, kathmandu",7.0,5.0,1800.0,16.0,east,3.0,7,un-furnished
38500000.0,"khumaltar, lalitpur",5.0,3.0,1700.0,13.0,south,2.5,6,full-furnished
42500000.0,"mandikhatar, kathmandu",6.0,5.0,1369.0,12.0,south-west,3.5,5,semi-furnished
17500000.0,"sitapaila, kathmandu",3.0,4.0,1500.0,13.0,south-west,2.5,3,semi-furnished
44500000.0,"sundarbasti, kathmandu",6.0,5.0,1711.0,13.0,west,3.5,6,full-furnished
38000000.0,"sitapaila, kathmandu",8.0,2.0,3600.0,16.0,south-west,3.5,6,semi-furnished
57500000.0,"sitapaila, kathmandu",9.0,4.0,3100.0,20.0,north-west,2.5,5,semi-furnished
39000000.0,"sundarbasti, kathmandu",4.0,4.0,1540.0,12.0,south-east,2.5,7,full-furnished
28000000.0,"sitapaila, kathmandu",4.0,3.0,1800.0,12.0,south-west,2.5,3,semi-furnished
20000000.0,"sitapaila, kathmandu",3.0,3.0,2200.0,13.0,south-west,2.5,3,semi-furnished
27500000.0,"sitapaila, kathmandu",5.0,2.0,2450.0,13.0,south-west,2.5,4,semi-furnished
47500000.0,"nakhipot, lalitpur",6.0,5.0,1882.0,13.0,west,2.5,4,semi-furnished
36000000.0,"lasuntar, kathmandu",6.0,5.0,1369.0,13.0,west,2.5,3,semi-furnished
37500000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,east,3.0,5,full-furnished
14500000.0,"lamatar, lalitpur",3.0,3.0,1400.0,22.0,south,2.5,3,semi-furnished
28500000.0,"bhangal , kathmandu",5.0,3.0,103.0,13.0,south-east,3.5,4,semi-furnished
45000000.0,"tikathali, lalitpur",5.0,4.0,1700.0,20.0,west,1.5,7,full-furnished
35000000.0,"tikathali, lalitpur",6.0,4.0,1700.0,20.0,east,2.5,6,full-furnished
37500000.0,"tikathali, lalitpur",6.0,4.0,1700.0,13.0,west,2.0,6,full-furnished
26500000.0,"ochu height, lalitpur",6.0,5.0,2200.0,13.0,north-east,3.0,6,semi-furnished
39500000.0,"ochu height, lalitpur",6.0,5.0,2800.0,13.0,north-west,3.0,8,full-furnished
22500000.0,"bhandari marg, lalitpur",5.0,4.0,2200.0,13.0,north,3.0,5,full-furnished
36500000.0,"lasuntar, kathmandu",6.0,5.0,2890.0,13.0,west,3.0,6,semi-furnished
28000000.0,"pasikot, kathmandu",3.0,4.0,1700.0,16.0,west,2.5,6,semi-furnished
27500000.0,"setipakha, lalitpur",5.0,3.0,1700.0,13.0,west,2.5,4,full-furnished
72500000.0,"imadol, lalitpur",1.0,4.0,1700.0,26.0,east,3.0,4,un-furnished
18500000.0,"thali, kathmandu",2.0,1.0,2200.0,13.0,south,1.5,6,semi-furnished
28500000.0,"tikathali, lalitpur",5.0,3.0,1700.0,13.0,east,3.0,4,full-furnished
24500000.0,"imadol, lalitpur",7.0,4.0,2417.0,12.0,north-west,2.5,4,semi-furnished
37800000.0,"ramkot, kathmandu",3.0,3.0,1700.0,20.0,south-west,2.5,5,semi-furnished
33000000.0,"rajkulo, lalitpur",4.0,4.0,2736.0,13.0,south,2.5,3,full-furnished
23500000.0,"tikathali, lalitpur",4.0,3.0,1700.0,13.0,north,3.0,3,semi-furnished
24500000.0,"tikathali, lalitpur",6.0,3.0,1700.0,20.0,north,2.5,6,un-furnished
25500000.0,"tikathali, lalitpur",6.0,3.0,1700.0,13.0,south,2.5,5,un-furnished
29500000.0,"imadol, lalitpur",7.0,3.0,1700.0,13.0,east,2.5,6,semi-furnished
42500000.0,"imadol, lalitpur",6.0,4.0,1700.0,14.0,west,3.0,6,semi-furnished
41500000.0,"khumaltar, lalitpur",6.0,4.0,1700.0,20.0,east,3.0,7,full-furnished
41500000.0,"tokha, kathmandu",4.0,3.0,1500.0,16.0,east,2.5,8,un-furnished
64500000.0,"basundhara, kathmandu",5.0,5.0,1500.0,16.0,east,2.5,7,un-furnished
23000000.0,"tikathali, lalitpur",6.0,3.0,1700.0,20.0,east,2.5,4,semi-furnished
27500000.0,"dhapasi, kathmandu",7.0,3.0,1200.0,20.0,west,3.0,4,un-furnished
29000000.0,"imadol, lalitpur",5.0,3.0,1700.0,20.0,east,2.5,4,full-furnished
28000000.0,"swoyambhu, kathmandu",5.0,2.0,1200.0,13.0,south-east,3.0,3,un-furnished
290000000.0,"golfutar, kathmandu",6.0,2.0,1800.0,16.0,east,3.5,17,un-furnished
95000000.0,"hepali height, kathmandu",5.0,2.0,1500.0,16.0,north-east,3.0,14,un-furnished
35000000.0,"thecho, lalitpur",5.0,3.0,1800.0,16.0,south-east,2.5,3,un-furnished
47500000.0,"nakhipot, lalitpur",6.0,4.0,1700.0,20.0,north-west,2.5,5,semi-furnished
53500000.0,"manohara park, bhaktapur",7.0,6.0,1700.0,14.0,north-east,4.0,6,full-furnished
50000000.0,"sunakothi, lalitpur",7.0,4.0,1700.0,17.0,east,2.5,6,full-furnished
60000000.0,"chapali, kathmandu",6.0,5.0,2053.0,13.0,west,3.5,6,full-furnished
34500000.0,"dholahiti, lalitpur",3.0,4.0,1700.0,13.0,north,3.0,5,full-furnished
36500000.0,"chunikhel, kathmandu",6.0,5.0,1369.0,14.0,south-west,3.5,3,semi-furnished
31800000.0,"koteshwor, kathmandu",2.0,4.0,1700.0,16.0,west,3.5,6,semi-furnished
42000000.0,"pasikot, kathmandu",6.0,5.0,1700.0,13.0,north,2.5,6,semi-furnished
52100000.0,"budhanilkantha, kathmandu",4.0,3.0,1700.0,20.0,south-east,3.0,4,semi-furnished
43000000.0,"kharibot, kathmandu",7.0,4.0,1500.0,13.0,west,3.5,6,un-furnished
49500000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,north,2.0,4,full-furnished
39500000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,north,2.0,6,full-furnished
46000000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,north,2.5,6,semi-furnished
36000000.0,"hattigauda, kathmandu",4.0,4.0,1700.0,16.0,west,2.5,8,semi-furnished
28500000.0,"gothatar, kathmandu",7.0,4.0,3700.0,13.0,north-east,3.5,6,semi-furnished
24500000.0,"imadol, lalitpur",4.0,4.0,2347.0,13.0,east,2.5,4,semi-furnished
45000000.0,"bhaisepati, lalitpur",5.0,4.0,2300.0,13.0,east,2.5,4,semi-furnished
26500000.0,"sitapaila, kathmandu",4.0,4.0,1326.0,13.0,south-west,2.5,3,semi-furnished
13000000.0,"matatirtha, kathmandu",3.0,3.0,1200.0,13.0,south-west,2.5,3,semi-furnished
14000000.0,"matatirtha, kathmandu",2.0,2.0,1200.0,13.0,north-east,1.5,1,semi-furnished
27500000.0,"gothatar, kathmandu",4.0,5.0,1048.0,13.0,south,2.5,4,semi-furnished
27500000.0,"imadol, lalitpur",5.0,5.0,1048.0,13.0,west,3.5,5,semi-furnished
270000000.0,"budhanilkantha, kathmandu",4.0,6.0,9925.0,13.0,north-east,2.5,17,full-furnished
27500000.0,"sitapaila, kathmandu",5.0,4.0,1197.0,13.0,north-west,3.5,6,semi-furnished
18500000.0,"matatirtha, kathmandu",4.0,4.0,1048.0,13.0,north,2.5,5,semi-furnished
33500000.0,"golfutar, kathmandu",3.0,3.0,1800.0,13.0,south,2.5,3,semi-furnished
21500000.0,"matatirtha, kathmandu",4.0,4.0,1800.0,13.0,south-east,2.5,2,semi-furnished
19000000.0,"matatirtha, kathmandu",4.0,4.0,1800.0,13.0,south-east,2.5,2,semi-furnished
57000000.0,"naya naikap, kathmandu",8.0,4.0,1800.0,26.0,south,3.0,3,semi-furnished
85100000.0,"bhaisepati, lalitpur",3.0,3.0,1700.0,22.0,east,2.5,3,semi-furnished
35500000.0,"imadol, lalitpur",6.0,4.0,1000.0,20.0,east,3.0,4,semi-furnished
115000000.0,"budhanilkantha, kathmandu",4.0,6.0,4449.0,13.0,north-east,2.5,7,semi-furnished
32500000.0,"bhangal , kathmandu",6.0,6.0,2600.0,13.0,south-east,2.5,4,semi-furnished
36000000.0,"sitapaila, kathmandu",6.0,5.0,1625.0,15.0,south,2.5,4,semi-furnished
35000000.0,"imadol, lalitpur",4.0,5.0,1197.0,15.0,south-west,3.5,9,full-furnished
42500000.0,"ganesh chowk, kathmandu",5.0,4.0,1711.0,20.0,west,2.5,6,semi-furnished
71500000.0,"deuwa chowk, kathmandu",3.0,4.0,3935.0,13.0,south-east,2.0,6,semi-furnished
44000000.0,"imadol, lalitpur",6.0,5.0,1540.0,20.0,south,3.5,3,semi-furnished
65000000.0,"imadol, lalitpur",6.0,5.0,1700.0,20.0,east,3.5,8,semi-furnished
29000000.0,"shital height, lalitpur",6.0,5.0,1026.0,13.0,north-east,3.5,4,semi-furnished
29500000.0,"sitapaila, kathmandu",5.0,5.0,1454.0,13.0,south-east,2.5,4,un-furnished
33500000.0,"kalanki, kathmandu",7.0,5.0,2023.0,13.0,south,3.5,5,un-furnished
22000000.0,"kalanki, kathmandu",7.0,5.0,855.0,13.0,east,3.5,5,un-furnished
35000000.0,"bafal, kathmandu",7.0,5.0,1198.0,15.0,south,3.5,5,semi-furnished
29000000.0,"sitapaila, kathmandu",7.0,5.0,1390.0,14.0,east,3.5,3,semi-furnished
39500000.0,"ochu height, lalitpur",6.0,2.0,1711.0,13.0,west,3.5,6,un-furnished
27500000.0,"ochu height, lalitpur",6.0,5.0,1112.0,13.0,south,3.5,3,un-furnished
45000000.0,"sundarbasti, kathmandu",6.0,6.0,1625.0,13.0,north,2.5,3,full-furnished
22000000.0,"harisiddhi, lalitpur",7.0,4.0,2642.0,13.0,north,3.0,4,semi-furnished
41500000.0,"mandikhatar, kathmandu",6.0,5.0,1700.0,13.0,east,2.5,4,semi-furnished
25000000.0,"harisiddhi, lalitpur",5.0,5.0,1700.0,10.0,south,3.0,1,semi-furnished
39000000.0,"imadol, lalitpur",6.0,4.0,2697.0,12.0,south,3.5,8,full-furnished
27500000.0,"ochu height, lalitpur",5.0,5.0,2180.0,13.0,north-east,3.0,4,full-furnished
40000000.0,"ochu height, lalitpur",6.0,5.0,2898.0,16.0,north-east,3.5,7,semi-furnished
45000000.0,"setipakha, lalitpur",14.0,4.0,1140.0,21.0,south-east,3.5,3,full-furnished
22500000.0,"tikathali, lalitpur",4.0,4.0,2397.0,13.0,north,2.5,3,semi-furnished
55000000.0,"bhaisepati, lalitpur",6.0,5.0,2798.0,13.0,east,3.0,5,semi-furnished
27500000.0,"airport, kathmandu",5.0,3.0,2299.0,20.0,south,3.0,4,semi-furnished
42000000.0,"imadol, lalitpur",6.0,4.0,2699.0,16.0,west,3.5,6,semi-furnished
80000000.0,"hattigauda, kathmandu",6.0,6.0,3200.0,13.0,south,2.5,8,full-furnished
45000000.0,"bhangal , kathmandu",6.0,5.0,1775.0,16.0,north-west,2.5,6,semi-furnished
59000000.0,"hattigauda, kathmandu",5.0,5.0,2139.0,18.0,west,2.5,4,semi-furnished
58000000.0,"sanepa, lalitpur",6.0,4.0,1709.0,16.0,north-east,2.5,6,semi-furnished
42500000.0,"suryadarshan height, kathmandu",4.0,5.0,1689.0,15.0,north-east,2.5,3,semi-furnished
26500000.0,"chunikhel, kathmandu",4.0,4.0,1026.0,12.0,north-west,2.5,3,semi-furnished
35000000.0,"imadol, lalitpur",6.0,5.0,2700.0,13.0,north-east,3.5,6,full-furnished
